BAIRRO;CEP;LOGRADOURO
jardim-social;8252013;RUA JOAQUIM AMERICO GUIMARAES
jardim-social;8252014;RUA ROMARIO MARTINS
jardim-social;8252015;RUA RUY RENE LANGER
jardim-social;8252016;RUA REPUBLICA FRANCESA
jardim-social;8252017;RUA ILHA DE GRANADA
jardim-social;8252018;RUA ENGENHEIRO IVAN RIGOMERO CECCON
jardim-social;8252019;RUA MEXICO
jardim-social;8252020;RUA ADELAIDE STRESSER SCHELEDER
jardim-social;8252021;RUA CORONEL TEMISTOCLES DE SOUZA BRASIL
jardim-social;8252022;RUA CORONEL JOSE RIBEIRO DE MACEDO JUNIOR
jardim-social;8252023;RUA EUGENIO CAETANO DO AMARAL
jardim-social;8252024;PRACA GENERAL JOAO GUALBERTO GOMES DE SA
jardim-social;8252025;RUA JOAO SIMIAO
jardim-social;8252026;RUA MAJOR CLARO AMERICO GUIMARAES
jardim-social;8252027;RUA DOUTOR JOFRE CABRAL E SILVA
jardim-social;8252028;RUA ILOR BRESSIANI
jardim-social;8252029;RUA MIGUEL ISAACSON
jardim-social;8252030;RUA DOUTOR RUBENS MACHADO CAMARA
jardim-social;8252031;RUA MARIA FATUCH
jardim-social;8252032;RUA DOUTOR MOHTY DOMIT
jardim-social;8252033;RUA FRANCISCO STOBBIA
jardim-social;8252034;RUA CORONEL MANOEL ALVES DO AMARAL
jardim-social;8252035;RUA LUIZ PINTO DA ROCHA
jardim-social;8252036;RUA DICESAR PLAISANT
jardim-social;8252037;RUA FREDERICINDO MARES DE SOUZA
jardim-social;8252038;RUA TOBIAS BARRETO
jardim-social;8252039;RUA HELLY DE MACEDO SOUZA
jardim-social;8252040;RUA PROFESSOR MANOEL VIEIRA DE ALENCAR
jardim-social;8252041;RUA TEIXEIRA MENDES
jardim-social;8252042;RUA BERNARDO PERICAS
jardim-social;8252043;RUA ENGENHEIRO FRANCISCO BELTRAO
jardim-social;8252044;RUA ATILIO GASPARINI
jardim-social;8252045;RUA REPUBLICA DA SIRIA
jardim-social;8252046;RUA CORONEL ADOLFO GUIMARAES
jardim-social;8252047;RUA OZORIO DUQUE ESTRADA
jardim-social;8252047;JARDINETE GENERAL MURAT GUIMARAES
jardim-social;8252048;RUA DOUTOR THEODORICO BITTENCOURT
jardim-social;8252049;RUA JOSE EURIPEDES GONCALVES
jardim-social;8252050;AVENIDA REPUBLICA DO LIBANO
jardim-social;8252051;RUA SILVIO ROMERO
jardim-social;8252052;RUA DESEMBARGADOR ALCEBIADES DE ALMEIDA FARIA
jardim-social;8252053;RUA LANGE DE MORRETES
jardim-social;8252098;RUA FAGUNDES VARELA, 1405
jardim-social;8253000;AVENIDA EDGARD STELLFELD
jardim-social;8253001;AVENIDA NOSSA SENHORA DA LUZ
jardim-social;8253002;AVENIDA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO
jardim-social;8253003;RUA MADRE LEONIE
jardim-social;8253004;RUA FREI ORLANDO
jardim-social;8253005;RUA ALEXANDRE DE GUSMAO
jardim-social;8253006;RUA DOUTOR JOAO EVANGELISTA ESPINDOLA
jardim-social;8253007;RUA MANOEL CORREIA DE FREITAS
jardim-social;8253008;RUA RUBENS CARLOS ASSUMPCAO
jardim-social;8253009;RUA TEOFILO SOARES GOMES
jardim-social;8253010;RUA ARCESIO GUIMARAES
jardim-social;8253011;RUA COMENDADOR ALFREDO MUNHOZ
jardim-social;8253012;RUA BANDEIRANTES DIAS CORTES
jardim-social;8253013;RUA DESEMBARGADOR ALBUQUERQUE MARANHAO
jardim-social;8253014;RUA JOAO LUIZ COSTA
jardim-social;8253015;RUA JUSTINIANO DE MELO SILVA
jardim-social;8253016;RUA PROFESSOR EWALDO SCHIEBLER
jardim-social;8253017;RUA CORONEL JOSE PEREIRA DE MORAES
jardim-social;8253018;RUA ENGENHEIRO CARLOS WESTERMANN
jardim-social;8253019;RUA RAPHAEL PAPA
juveve;8003000;AVENIDA JOAO GUALBERTO
juveve;8003028;RUA ALBERTO BOLLIGER
juveve;8003030;RUA CANDIDO MADER
juveve;8003035;PRACA VIVIAN CALOPRESO BRAGA
juveve;8003036;RUA CONSTANTINO MAROCHI
juveve;8003037;RUA MACHADO DE ASSIS
juveve;8003037;RUA CAMPOS SALES
juveve;8003037;RUA CAMPOS SALES
juveve;8003038;RUA CAMBARA
juveve;8003039;RUA ROCHA POMBO
juveve;8003040;RUA BARAO DOS CAMPOS GERAIS
juveve;8003040;PRACA VIVIAN CALOPRESO BRAGA
juveve;8003040;AREA TENENTE FERDINANDO ERNESTO G. LIEGEL
juveve;8003041;RUA MOYSES MARCONDES
juveve;8003041;JARDINETE MARIO BANDEIRA ROCHA
juveve;8003042;RUA GUARDA-MOR LUSTOSA
juveve;8003043;RUA ELBE POSPISSIL
juveve;8003044;RUA MANOEL EUFRASIO
juveve;8003045;JARDINETE PAUL HARRIS
juveve;8003046;TRAVESSA DOUTOR FLAVIO LUZ
juveve;8003046;JARDINETE PADRE BONIFACIO KLEINPASS
juveve;8003047;RUA SAO VICENTE
juveve;8003047;AVENIDA MUNHOZ DA ROCHA
juveve;8003048;PRACA SAO PAULO DA CRUZ
juveve;8003049;PRACA ELSE SCHILLER OTTE
juveve;8003050;JARDINETE DOUTOR JOAO DE LIMA CORDEIRO
juveve;8003051;RUA MELCHIADES FANGUEIRO
juveve;8003052;JARDINETE ENGENHEIRO RAUL IWERSEN
juveve;8003053;JARDINETE JOSE DE OLIVEIRA ROCHA
juveve;8003097;AVENIDA JOAO GUALBERTO, 1664
juveve;8003098;RUA CAMPOS SALES, 623
juveve;8003501;RUA BOM JESUS
juveve;8003501;JARDINETE GUILHERME RONCONI
juveve;8004001;RUA PROFESSOR BRANDAO
juveve;8004002;TRAVESSA NELSON GONCALVES DE LIMA
juveve;8004003;TRAVESSA KALIL KARAN
juveve;8004004;RUA ANTONIO MION
juveve;8004005;RUA DIAS DA ROCHA FILHO
juveve;8004006;RUA ATILIO BORIO
juveve;8004007;RUA JOSE DE ALENCAR
juveve;8004008;PRACA ISAAC MILDER
juveve;8004009;PRACA BRIGADEIRO-DO-AR MARIO CALMON EPPINGHAUS
juveve;8004010;RUA MACHADO DE ASSIS
juveve;8004010;JARDINETE JORNALISTA SAMUEL GUIMARAES DA COSTA
juveve;8004011;RUA ALMIRANTE TAMANDARE
juveve;8004012;RUA SETE DE ABRIL
juveve;8004013;RUA CONSELHEIRO CARRAO
juveve;8004013;RUA ATILIO BORIO
juveve;8004013;RUA ITUPAVA
juveve;8004014;RUA SIMAO BOLIVAR
juveve;8004020;RUA FERNANDES DE BARROS
juveve;8004021;RUA CORONEL ASSUMPCAO
juveve;8004022;RUA FLAVIO DALLEGRAVE
juveve;8004023;RUA PRESIDENTE RODRIGO OTAVIO
juveve;8004024;RUA PREFEITO ANGELO LOPES
juveve;8004028;RUA DOUTOR GOULIN
juveve;8004028;JARDINETE RUI CASTRO DOS SANTOS
juveve;8004031;RUA AUGUSTO STRESSER
juveve;8004098;RUA AUGUSTO STRESSER, 1184
juveve;8006091;RUA ITUPAVA, 701
juveve;8053025;RUA MANOEL DOS SANTOS BARRETO
juveve;8053026;RUA EUZEBIO DA MOTTA
juveve;8053027;LARGO ENGENHEIRO SAVINO FOLLONI
juveve;8053028;RUA DEPUTADO MARIO DE BARROS
juveve;8053029;RUA ROCHA POMBO
juveve;8053030;RUA ALBERTO FOLLONI
juveve;8053031;LARGO PROSDOCIMO GUERRA
juveve;8053032;RUA MOYSES MARCONDES
juveve;8053033;TRAVESSA POLYSU
juveve;8053033;AVENIDA ANITA GARIBALDI
juveve;8053033;AVENIDA ANITA GARIBALDI
juveve;8053039;JARDINETE JOAO REGIS TEIXEIRA JUNIOR
juveve;8054001;RUA MANOEL EUFRASIO
lamenha-pequena;8241501;RUA BENJAMIN GRANATTO
lamenha-pequena;8241502;RUA NEWTON LAPORTE
lamenha-pequena;8241503;RUA LAURIANA MARCONDES RIBEIRO
lamenha-pequena;8241504;RUA SOLEDADE REGINA SANZOVO MOURAO
lamenha-pequena;8241505;RUA LIONIDETTI SOVINSKI PACHECO
lamenha-pequena;8241506;RUA ODIN DE OLIVEIRA PACHECO
lamenha-pequena;8241507;RUA JOAO ANTONIO ZEN
lamenha-pequena;8241508;RUA BOA VISTA DA APARECIDA
lamenha-pequena;8241509;RUA BERTHOLDO FRANCISCO BUCHHOLTZ
lamenha-pequena;8241510;RUA TOMAZ TESSARI
lamenha-pequena;8241511;RUA SEVERINO TESSARI
lamenha-pequena;8241512;RODOVIA CONTORNO NORTE DE CURITIBA
lamenha-pequena;8241513;RODOVIA CONTORNO NORTE DE CURITIBA
lindoia;8101000;AVENIDA PRESIDENTE WENCESLAU BRAZ
lindoia;8101000;AVENIDA PRESIDENTE WENCESLAU BRAZ
lindoia;8101001;RUA TOME DE SOUZA
lindoia;8101002;RUA JAMAICA
lindoia;8101008;RUA CAPITAO JOAO ZALESKI
lindoia;8101009;RUA LEON TOLSTOI
lindoia;8101010;AVENIDA HENRY FORD
lindoia;8101010;JARDINETE JOAO BARAO
lindoia;8101011;RUA MEM DE SA
lindoia;8101012;RUA CONDE DOS ARCOS
lindoia;8101013;RUA VICTOR HUGO
lindoia;8101014;RUA HAITI
lindoia;8101015;RUA ANTERO DE QUENTAL
lindoia;8101015;TRAVESSA JEFERSON REIS ROSA
lindoia;8101016;RUA ALFREDO MAZZA
lindoia;8101017;RUA CAMILO CASTELO BRANCO
lindoia;8101018;RUA GALILEU GALILEI
lindoia;8101018;RUA ANTONIO PIRES DA SILVA
lindoia;8101018;TRAVESSA 1
lindoia;8101018;PRACA DOUTOR JOAO PAUL
lindoia;8101018;RUA PAULO ROBERTO MUNHOZ COSTA
lindoia;8101019;RUA SANTA JOANA DARC
lindoia;8101019;RUA ARTHUR RORMARLI LESSA MONTEIRO
lindoia;8101020;AVENIDA SANTA BERNADETHE
lindoia;8101021;RUA JOSINA RAMOS REGIO
lindoia;8101022;RUA ROBERTO KOCH
lindoia;8101023;RUA OSCAR WILDE
lindoia;8101023;TRAVESSA ARTHUR ROMARLI LESSA MONTEIRO
lindoia;8101023;TRAVESSA CONCEICAO ROCHA DOS SANTOS
lindoia;8101024;RUA PROFESSOR OSCAR KOLBE
lindoia;8101025;RUA AMERICO VESPUCIO
lindoia;8101026;RUA EMILE ZOLA
lindoia;8101027;RUA DJALMA FERREIRA MACIEL
lindoia;8101028;RUA ALEIXO BETTEGA
merces;8041000;RUA VISCONDE DO RIO BRANCO
merces;8041000;RUA VISCONDE DO RIO BRANCO
merces;8041001;JARDINETE FREI TIMOTEO
merces;8041002;RUA PADRE AGOSTINHO
merces;8041003;RUA PADRE ANCHIETA
merces;8041009;TRAVESSA DOS EDITORES
merces;8043001;TRAVESSA AMANDO MANN
merces;8043002;JARDINETE LIGIA BARBOSA RIBAS
merces;8043003;RUA JULIA WANDERLEY
merces;8043004;RUA DESEMBARGADOR ISAIAS BEVILAQUA
merces;8043004;ALAMEDA PRESIDENTE TAUNAY
merces;8043005;RUA PADRE AGOSTINHO
merces;8043005;JARDINETE ISABEL LOPES SANTOS SOUZA
merces;8043006;RUA PADRE ANCHIETA
merces;8043007;LARGO DA GALICIA
merces;8043008;RUA PROFESSOR FERNANDO MOREIRA
merces;8043009;PRACA VINTE E NOVE DE MARCO
merces;8043010;RUA MARTIM AFONSO
merces;8043011;ALAMEDA JULIA DA COSTA
merces;8043012;ALAMEDA PRINCESA IZABEL
merces;8043021;RUA BRIGADEIRO FRANCO
merces;8043023;PRACA NOSSA SENHORA DAS GRACAS
merces;8043023;RUA DESEMBARGADOR MOTTA
merces;8043023;ALAMEDA PRUDENTE DE MORAES
merces;8043024;JARDINETE FREI RICARDO
merces;8043025;JARDINETE JAMES PORTUGAL DE MACEDO
merces;8043026;JARDINETE NELSON BATISTA RIBAS
merces;8043097;RUA PADRE ANCHIETA, 618
merces;8051011;RUA CAPITAO VIRGINIO DE OLIVEIRA MELLO
merces;8051012;LARGO GENERAL AFFONSO FINK
merces;8051013;RUA MYLTHO ANSELMO DA SILVA
merces;8051014;RUA SOLIMOES
merces;8051034;RUA DOM ALBERTO GONCALVES
merces;8051034;RUA DESEMBARGADOR VIEIRA CAVALCANTI
merces;8051034;AVENIDA MANOEL RIBAS
merces;8051035;RUA CORONEL JOAO GUILHERME GUIMARAES
merces;8051036;RUA RAQUEL PRADO
merces;8051036;RUA MAMORE
merces;8051037;PRACA DE HIMEJI
merces;8051037;RUA PAULO GRAESER SOBRINHO
merces;8051038;JARDINETE ABIB CALIXTO
merces;8051097;AVENIDA MANOEL RIBAS, 812
merces;8071001;RUA PAULO MARTINS
merces;8071002;RUA VICTOR BURDA
merces;8071003;RUA ALCIDES MUNHOZ
merces;8071004;RUA ORLANDO CANTARELLI
merces;8071005;RUA PEDRO NOGAROLLI
merces;8071006;RUA ROMANO BERTAGNOLI
merces;8071007;RUA NESTOR LOPES DA SILVA
merces;8071010;RUA DOUTOR CARLOS DE PAULA SOARES
merces;8071012;RUA CAPITAO JOSEPH PEREIRA QUEVEDO
merces;8071013;RUA PEDRO NOLASKO PIZZATTO
merces;8071015;RUA JACAREZINHO
merces;8071021;RUA JULIA WANDERLEY
merces;8071021;LARGO ANTONIO MANZOCKI
merces;8071022;LARGO ANTONIO SBALQUEIRO
merces;8071025;RUA SAO MARCELINO CHAMPAGNAT
merces;8071025;RUA ALFERES ANGELO SAMPAIO
merces;8071025;PRACA PROFESSORA MARINA PINTO
merces;8071026;JARDINETE MENOTTI CAPRILHONE
merces;8071027;JARDINETE DEPUTADO HOMERO SILVA
merces;8071027;JARDINETE KHALIL MAHFOUD
merces;8071056;RUA EDUARDO CANTARELLI
merces;8071057;AVENIDA CANDIDO HARTMANN
merces;8071058;RUA JOSE NOGAROLLI
merces;8071059;RUA LUIZ MANZOCHI
merces;8071060;RUA GENERAL AGOSTINHO PEREIRA ALVES FILHO
merces;8071061;RUA EDMUNDO SAPORSKI
merces;8071062;RUA DESEMBARGADOR OTAVIO DO AMARAL
merces;8071063;RUA JOAQUIM DA SILVA SAMPAIO
merces;8071064;RUA SANTO FABRI
merces;8071065;RUA PROFESSOR LYCIO GREIN DE CASTRO VELLOZO
merces;8071066;RUA FERNANDO SIMAS
merces;8071067;JARDINETE MARIO BIALLI
merces;8071068;RUA ALBINO GRAF
merces;8071070;RUA MIGUEL PARRA
merces;8071071;RUA MARIA TEREZINHA NUNES SILVA
merces;8073044;AVENIDA CANDIDO HARTMANN
merces;8073045;RUA PROFESSORA EPHIGENIA DO REGO BARROS
merces;8081000;AVENIDA MANOEL RIBAS
merces;8081000;AVENIDA MANOEL RIBAS
merces;8081001;RUA DOUTOR MANOEL MACEDO LOYOLA
merces;8081001;RUA DOUTOR JORGE MATHIAS JUNIOR
merces;8081002;RUA NILSON NEVES FILHO
merces;8081003;RUA FRIDA OERTEL
merces;8081004;RUA ALCIDES MUNHOZ
merces;8081005;RUA DESEMBARGADOR VIEIRA CAVALCANTI
merces;8081006;RUA MYLTHO ANSELMO DA SILVA
merces;8081007;RUA SOLIMOES
merces;8081008;RUA MAMORE
merces;8081009;RUA DOUTOR ROBERTO BARROZO
merces;8081010;RUA TENENTE JOAO GOMES DA SILVA
merces;8081011;RUA JULIO PERNETA
merces;8081012;RUA PROFESSORA ROSA SAPORSKI
merces;8081013;RUA JACAREZINHO
merces;8081014;RUA DOS CAPUCHINHOS
merces;8081015;PRACA DIVINA PASTORA
merces;8081090;RUA JACAREZINHO, 1691
merces;8081098;AVENIDA MANOEL RIBAS, 1215 LOJA 1
mossungue;8120000;RUA PAULO GORSKI
mossungue;8120001;RUA MARIA INES XAVIER MENDONCA
mossungue;8120002;RUA BERNARDO MOROSIN
mossungue;8120003;RUA JORGE LELL
mossungue;8120004;RUA FRANCISCO SANTI
mossungue;8120005;RUA CATARINA MARGARIDA LUVIZOTO GORDA
mossungue;8120006;RUA FRANCISCA KOSLOWSKI
mossungue;8120007;RUA DOMINGOS IMBRONIZIO
mossungue;8120008;RUA JOAO KOSOSKI
mossungue;8120008;RUA JOSE DA SILVEIRA
mossungue;8120009;RUA ESTANISLAU MARKS
mossungue;8120010;RUA PROFESSOR PEDRO VIRIATO PARIGOT DE SOUZA
mossungue;8120010;JARDINETE ALICE PILOTTO
mossungue;8120011;RUA DEPUTADO HEITOR ALENCAR FURTADO
mossungue;8120011;JARDINETE RUBEN DARIO
mossungue;8120012;RUA MARCOS ANDREATTA
mossungue;8120013;RUA RICARDO VALT
mossungue;8120014;RUA ERNESTO VALT
mossungue;8120015;RUA JOAO DOMACHOSKI
mossungue;8120016;RUA AUGUSTO FROGGUER
mossungue;8120017;RUA CLARA VENDRAMIN
mossungue;8120017;RUA LUIZ FELIPPE LOPES
mossungue;8120018;RUA ARTUR BAILO
mossungue;8120019;RUA BOLESLAU KUROSKI
mossungue;8120020;RUA GRA NICCO
mossungue;8120021;RUA TEREZA ZACOT NICCO
mossungue;8120021;PRACA OCTAVIO SYLVIO NICCO
mossungue;8120022;RUA PEDRO NICCO
mossungue;8120023;RUA FRANCISCO JUGLAIR
mossungue;8120023;PRACA CARTEIRO
mossungue;8120025;RUA OSCAR BORGES DE MACEDO RIBAS
mossungue;8120026;RUA EDMUNDO FILLA
mossungue;8120027;RUA JOSE MARTIN
mossungue;8120028;RUA DOMINGAS NICCO
mossungue;8120029;RUA ROSA KAINT NADOLNY
mossungue;8120030;RUA JOSE NICCO
mossungue;8120031;RUA ALEIXO KLOSS
mossungue;8120032;RUA ANSELMO NICCO
mossungue;8120033;RUA NATAL CECONE
mossungue;8120035;RUA JOAO BATISTA ROSSETIM
mossungue;8120036;RUA ALBERTO FRANCISCO TOSSIN
mossungue;8120037;RUA JOAO NICCO
mossungue;8120055;RUA ANTONIO KAMINSKI
mossungue;8120056;RUA PROFESSOR FRANCISCO DRANKA
mossungue;8120057;RUA BERNARDO KRASINSKI
mossungue;8120058;RUA FRANCISCO LIPKA
mossungue;8120058;RUA EDUARDO THA
mossungue;8120059;RUA GERALDO LIPKA
mossungue;8120060;RUA LUIZA MAZETTO BAGGIO
mossungue;8120061;RUA ALIPIO DOMINGUES
mossungue;8120062;RUA ELVIRA HARKOT RAMINA
mossungue;8120063;RUA ROMEU DE ALBUQUERQUE SILVA
mossungue;8120064;RUA MYRIAM DE LOURDES NEVES
mossungue;8120065;RUA SEBASTIAO JOSE MARTINS
mossungue;8120066;RUA NEIDE DARIF PALHANO
mossungue;8120067;RUA RAFAEL AMATUZZI SAMWAYS
mossungue;8120090;RUA CATARINA MARGARIDA LUVIZOTO GORDA, 485
mossungue;8120097;RUA PROFESSOR PEDRO VIRIATO PARIGOT DE SOUZA, 600
mossungue;8120098;RUA DEPUTADO HEITOR ALENCAR FURTADO, 1210 LOJA 17
mossungue;8121000;RUA MONSENHOR IVO ZANLORENZI
mossungue;8121000;RUA BARBARA CVINTAL
mossungue;8121001;RUA INACIO BARVICK
mossungue;8121001;RUA IZABEL GRECA JANZ
mossungue;8121001;RUA ANTONIO BRZOWSKI
mossungue;8121002;RUA WENCESLAU SARNACKI
mossungue;8121003;RUA JOSE CAROLO
mossungue;8121003;RUA JOAO LEONILDO ROSSA
mossungue;8121003;RUA HAROLDO EUCLYDES SOUZA
mossungue;8121004;RUA CATHARINA DORIGON
mossungue;8121005;RUA JOSE ALEXANDRINO
mossungue;8121005;RUA JULIA DOMAKOSKI
mossungue;8121005;RUA DEUSMIRA MARIA DE ALMEIDA
mossungue;8121006;ALAMEDA DA PRIMAVERA
mossungue;8121007;ALAMEDA DAS HORTENSIAS
mossungue;8121008;ALAMEDA DAS ROSAS
mossungue;8121009;ALAMEDA DOS JASMINS
mossungue;8121018;ALAMEDA DAS ACACIAS
mossungue;8121019;ALAMEDA DAS BUGANVILIAS
mossungue;8121019;RUA AMADEU NICO
mossungue;8121020;RUA JOSE BAGGIO
mossungue;8121021;RUA MARIA BIZINELLI
mossungue;8121022;RUA PAULO GORSKI
mossungue;8121023;RUA ENGENHEIRO LOURIVAL MACIEL
mossungue;8121023;RUA RODOLPHO ZANINELLI
mossungue;8121024;RUA GUILHERME JANZ
mossungue;8121024;RUA DOUTOR ARNALDO MOURA
mossungue;8121024;RUA JOSE MARTINHO LISSA
mossungue;8121025;RUA CONSTANTE LUNARDON
mossungue;8121026;RUA DOUTOR JOAO MOTTER
mossungue;8121027;RUA CASEMIRO JOSE SIKORSKI
mossungue;8121028;RUA ISABEL MARIA SIKORSKI MOSCALEWSKI
mossungue;8121028;PRACA LORIS ESCORSIN
mossungue;8121029;RUA HARRY DELMONTE JANZ
mossungue;8121030;RUA IVETTE PUGLIELLI CUNHA
mossungue;8230510;RODOVIA BR-277 CURITIBA-PONTA GROSSA
novo-mundo;8101032;RUA PAULO BETTES
novo-mundo;8101033;RUA SERAFIM FRANCA
novo-mundo;8101034;RUA ELVIRA ANNIBALETO
novo-mundo;8101035;RUA MARIA SIMEAO BETTEGA
novo-mundo;8101035;JARDINETE IZEL PELIZZARI KOEHLER
novo-mundo;8101036;RUA CYRILLO MERLIN
novo-mundo;8101037;RUA JOSE CASEMIRO STENZOWSKI
novo-mundo;8101038;RUA OLAVO CHAGAS CORREIA
novo-mundo;8101040;RUA NICOLAU SERRATO SOBRINHO
novo-mundo;8101041;RUA SERGIO HARRIS QUEIROLO
novo-mundo;8101042;RUA ANTONIO PIRES DA SILVA
novo-mundo;8101043;RUA JOSE DE ALMEIDA GARRETT
novo-mundo;8101044;TRAVESSA JOAO DUDEQUE
novo-mundo;8102000;RUA MARIA TREVISAN TORTATO
novo-mundo;8102001;AVENIDA BRASILIA
novo-mundo;8102001;JARDINETE GENERAL ISAAC NAHON
novo-mundo;8102002;RUA MAJOR PEDRO ABREU FINKENSIER
novo-mundo;8102003;RUA JOAO GOMES
novo-mundo;8102004;RUA ILDEFONSO STOCKLER DE FRANCA
novo-mundo;8102005;RUA DOUTOR JOSE PALU
novo-mundo;8102006;LARGO ELCIO GUSSO
novo-mundo;8102007;JARDINETE MARIA GOMES
novo-mundo;8102008;RUA ADELINO LEAL NUNES
novo-mundo;8102009;RUA ROSALINO MAZZIOTTI
novo-mundo;8102009;RUA GEORGI ELIAS DAYOUB WASSOUF
novo-mundo;8102010;RUA ALCIDIO CUBAS
novo-mundo;8102011;RUA JOAO CUBAS
novo-mundo;8102012;RUA JOAO STENZOWSKI
novo-mundo;8102013;RUA NICOLAU SERRATO SOBRINHO
novo-mundo;8102014;RUA WALDEMIRO RY
novo-mundo;8102015;RUA ATHAIDE CARDON
novo-mundo;8102016;RUA ESTANISLAU KROWINSKI
novo-mundo;8102017;RUA CECILIA POSSELT WATTER
novo-mundo;8102018;RUA MARIA BUENO
novo-mundo;8102019;RUA LIZIMACO SERAPIAO
novo-mundo;8102020;RUA JACOB TEIDES SOBRINHO
novo-mundo;8102022;TRAVESSA AUGUSTO MARACH
novo-mundo;8102023;RUA IRMAS PAULINAS
novo-mundo;8102023;JARDINETE JOSE SEZANOSKI
novo-mundo;8102023;RUA EDUARDO CARLOS PEREIRA
novo-mundo;8102024;RUA ANDRE JOAO GASPARIN
novo-mundo;8102024;RUA OTTO CABEL
novo-mundo;8102025;RUA CATARINA SCOTTI
novo-mundo;8102026;RUA ARTHUR POLZIN
novo-mundo;8102027;RUA JOAO RIBEIRO LEMOS
novo-mundo;8102028;RUA EDUARDO NEGRELO
novo-mundo;8102029;RUA IZIDORO SIEDELISKI
novo-mundo;8102030;RUA PEDRO VALENTIM DOS SANTOS
novo-mundo;8102031;RUA CLARA POLSIN
novo-mundo;8102032;RUA CAPITAO ERNESTO DOS ANJOS BARBOSA
novo-mundo;8102033;RUA ROBERTO SENNA
novo-mundo;8102034;RUA JOAQUIM ANTONIO DA CRUZ
novo-mundo;8102035;RUA ANTONIO SITORSKI
novo-mundo;8102036;RUA LUIZ JABONSKI
novo-mundo;8102037;RUA ALBERTO SCHUMAK
novo-mundo;8102038;RUA EVARISTO ANGELO PILOTO
novo-mundo;8102039;RUA DAS ANDORINHAS
novo-mundo;8102040;RUA DAS PERDIZES
novo-mundo;8102041;RUA DAS GAIVOTAS
novo-mundo;8102042;RUA DOS PERIQUITOS
novo-mundo;8102043;RUA DOS BEM-TE-VIS
novo-mundo;8102044;RUA DOS CANARIOS
novo-mundo;8102045;RUA DOS ROUXINOIS
novo-mundo;8102046;RUA DOS TUCANOS
novo-mundo;8102047;RUA DOS PAPAGAIOS
novo-mundo;8102047;PRACA LUIZ FERNANDO MAINARDES
novo-mundo;8102048;RUA DOS BICO-DE-LACRES
novo-mundo;8102049;RUA DAS ARARAS
novo-mundo;8102050;RUA DAS ROLAS
novo-mundo;8102051;RUA DAS CODORNAS
novo-mundo;8102051;PRACA ARTHUR MORGENSTERN JUNIOR
novo-mundo;8102052;RUA DOS BEIJA-FLORES
novo-mundo;8102053;RUA DAS COTOVIAS
novo-mundo;8102054;RUA DOS SANHACOS
novo-mundo;8102054;JARDINETE LUIZ ORLANDO GARCEZ OLIVEIRA MELLO
novo-mundo;8102055;RUA DOS UIRAPURUS
novo-mundo;8102056;RUA DOS PINTASSILGOS
novo-mundo;8102057;RUA DAS CORRUIRAS
novo-mundo;8102058;RUA DAS SABIAS
novo-mundo;8102098;AVENIDA BRASILIA, 6759 LOJAS 26,27 E 28
novo-mundo;8103040;RUA PROFESSOR ANTONIO MARTINS FRANCO
novo-mundo;8103041;RUA SANTA MARIA
novo-mundo;8103042;RUA ELOY DE ASSIS FABRIS
novo-mundo;8103043;RUA PASTOR ANTONIO CARDONA AGUIAR
novo-mundo;8103044;RUA BRASILIO RIBAS
novo-mundo;8103045;RUA DOUTOR FRANCISCO SOARES
novo-mundo;8103046;RUA PROFESSOR LICIO DE LIMA
novo-mundo;8103047;RUA DEPUTADO NEO MARTINS
novo-mundo;8103048;RUA ADALBERTO SCHERER
novo-mundo;8103049;RUA BENJAMIN ANTONIO ANSAI
novo-mundo;8105000;AVENIDA REPUBLICA ARGENTINA
novo-mundo;8105000;AVENIDA REPUBLICA ARGENTINA
novo-mundo;8105001;PRACA DANTE GASPARIN
novo-mundo;8105002;RUA ALBERTO STENZOWSKI
novo-mundo;8105003;RUA ISAAC GUELMANN
novo-mundo;8105004;RUA JOAO PALOMEQUE
novo-mundo;8105004;ESTRADA CURITIBA ARAUCARIA RFFSA
novo-mundo;8105005;RUA SALOMAO GUELMANN
novo-mundo;8105006;RUA MOYSES GUELMANN
novo-mundo;8105007;RUA ABILIO HOLZMANN
novo-mundo;8105008;RUA VISCONDE DO SERRO FRIO
novo-mundo;8105009;RUA CORONEL HERCULANO DE ARAUJO
novo-mundo;8105010;RUA BERNARDO JACINTHO DA VEIGA
novo-mundo;8105011;RUA PEDRO ZAGONEL
novo-mundo;8105012;RUA LUIZ LEOPOLDO LANDAL
novo-mundo;8105013;RUA GUSTAVO SCHIER
novo-mundo;8105014;RUA FRANCISCO ADER
novo-mundo;8105015;RUA DEPUTADO WALDEMIRO PEDROSO
novo-mundo;8105015;TRAVESSA NICOLANOR SOARES
novo-mundo;8105016;RUA ORLANDO ALBINO VON DER OSTEN
novo-mundo;8105016;TRAVESSA ALIPIO DAVI
novo-mundo;8105016;TRAVESSA HUMBERTO LAVALE
novo-mundo;8105017;RUA JOAO BONAT
novo-mundo;8105018;RUA AFFIFE MANSUR
novo-mundo;8105019;RUA EUZEBIO ANSAI
novo-mundo;8105020;RUA PEDRO GUSSO
novo-mundo;8105021;RUA ANTONIO GASPARIN
novo-mundo;8105022;TRAVESSA NEY AZEVEDO
novo-mundo;8105023;RUA ALEXSSANDRO GOMES BENEDITO
novo-mundo;8105024;RUA MARIO CHALBAUD BISCAIA
novo-mundo;8105025;RUA PAULINA ADER
novo-mundo;8105026;RUA OPILIO DE MELLO PINHEIRO
